"No.","Time","Source","Destination","Protocol","Length","Info"
"1764","14.376891","192.168.56.201","192.168.56.115","TCP","54","6271  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1765","14.376953","192.168.56.115","192.168.56.201","TCP","60","3306  >  6271 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1766","14.376976","192.168.56.201","192.168.56.115","TCP","54","6271  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1767","14.377071","192.168.56.201","192.168.56.115","TCP","66","6272  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1768","14.377127","192.168.56.115","192.168.56.201","TCP","60","3306  >  6271 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1769","14.377170","192.168.56.115","192.168.56.201","TCP","66","3306  >  6272 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1770","14.377190","192.168.56.201","192.168.56.115","TCP","54","6272  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1771","14.377383","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1772","14.377429","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1773","14.377539","192.168.56.115","192.168.56.201","TCP","60","3306  >  6272 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1774","14.377639","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1775","14.377679","192.168.56.115","192.168.56.201","TCP","60","3306  >  6272 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1776","14.377692","192.168.56.201","192.168.56.115","TCP","54","6272  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1777","14.377708","192.168.56.201","192.168.56.115","TCP","54","6272  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1778","14.377795","192.168.56.115","192.168.56.201","TCP","60","3306  >  6272 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1779","14.377886","192.168.56.201","192.168.56.115","TCP","66","6273  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1780","14.378008","192.168.56.115","192.168.56.201","TCP","66","3306  >  6273 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1781","14.378036","192.168.56.201","192.168.56.115","TCP","54","6273  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1782","14.378234","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1783","14.378276","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1784","14.378357","192.168.56.115","192.168.56.201","TCP","60","3306  >  6273 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1785","14.378422","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1786","14.378450","192.168.56.201","192.168.56.115","TCP","54","6273  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1787","14.378599","192.168.56.201","192.168.56.115","TCP","66","6274  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1788","14.378610","192.168.56.115","192.168.56.201","TCP","60","3306  >  6273 [FIN, ACK] Seq=160 Ack=92 Win=64256 Len=0"
"1789","14.378635","192.168.56.201","192.168.56.115","TCP","54","6273  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1790","14.378697","192.168.56.115","192.168.56.201","TCP","66","3306  >  6274 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1791","14.378726","192.168.56.201","192.168.56.115","TCP","54","6274  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1792","14.378860","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1793","14.378891","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1794","14.379014","192.168.56.115","192.168.56.201","TCP","60","3306  >  6274 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1795","14.379114","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1796","14.379151","192.168.56.115","192.168.56.201","TCP","60","3306  >  6274 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1797","14.379154","192.168.56.201","192.168.56.115","TCP","54","6274  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1798","14.379166","192.168.56.201","192.168.56.115","TCP","54","6274  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1799","14.379237","192.168.56.115","192.168.56.201","TCP","60","3306  >  6274 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1800","14.379322","192.168.56.201","192.168.56.115","TCP","66","6275  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1801","14.379412","192.168.56.115","192.168.56.201","TCP","66","3306  >  6275 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
